sketcher,refiner,load_dir,gcd,finetune,baseline,use_backup,f1,executable_f1,backup_f1_executable,backup_f1_non_executable,executable_rate
gpt-3.5-turbo,llama-3-8b,outputs/outputs_1,False,True,False,True,0.24532542817207337,0.21986672075575514,0.3271528270231688,0.31477067236560907,0.8830188679245283
gpt-3.5-turbo,llama-3-8b,outputs/outputs_2,False,True,False,True,0.23721511910163665,0.21158990897620522,0.3283484571031365,0.30418043021289376,0.8830188679245283
gpt-3.5-turbo,llama-3-8b,outputs/outputs_3,False,True,False,True,0.23626003204082252,0.2143818013088664,0.3296671304136115,0.29463344927512897,0.8860377358490567
gpt-3.5-turbo,llama-3-8b,outputs/outputs_1,False,True,False,False,0.20648981706226577,0.21986672075575514,0.3271528270231688,0.31477067236560907,0.8830188679245283
gpt-3.5-turbo,llama-3-8b,outputs/outputs_2,False,True,False,False,0.19980429571486222,0.21158990897620522,0.3283484571031365,0.30418043021289376,0.8830188679245283
gpt-3.5-turbo,llama-3-8b,outputs/outputs_3,False,True,False,False,0.2032026214179523,0.2143818013088664,0.3296671304136115,0.29463344927512897,0.8860377358490567
gpt-4o,llama-3-8b,outputs/outputs_1,False,True,False,True,0.5691140625216949,0.5542072402259159,0.7498363607478152,0.7621824716164338,0.9365558912386707
gpt-4o,llama-3-8b,outputs/outputs_2,False,True,False,True,0.5691140625216949,0.5542072402259159,0.7498363607478152,0.7621824716164338,0.9365558912386707
gpt-4o,llama-3-8b,outputs/outputs_3,False,True,False,True,0.5666106262427703,0.5510294211060202,0.7493873675125691,0.7710012463647695,0.9373584905660377
gpt-4o,llama-3-8b,outputs/outputs_1,False,True,False,False,0.5340258005851934,0.5542072402259159,0.7498363607478152,0.7621824716164338,0.9365558912386707
gpt-4o,llama-3-8b,outputs/outputs_2,False,True,False,False,0.5340258005851934,0.5542072402259159,0.7498363607478152,0.7621824716164338,0.9365558912386707
gpt-4o,llama-3-8b,outputs/outputs_3,False,True,False,False,0.5311760044862199,0.5510294211060202,0.7493873675125691,0.7710012463647695,0.9373584905660377
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_1,False,False,LogicLM (GPT-3.5-Turbo + GPT-3.5-Turbo),True,0.32267427377841257,0.0,0.0,0.326204775728731,0.0015105740181268882
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_1,False,False,LogicLM (GPT-3.5-Turbo + GPT-3.5-Turbo),False,0.0,0.0,0.0,0.326204775728731,0.0015105740181268882
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_1,False,False,CoT(GPT-3.5-Turbo),False,0.3577210348777903,,,,
gpt-4o,gpt-4o,outputs/outputs_1,False,False,CoT(GPT-4o),False,0.7263026921355336,,,,
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_2,False,False,CoT(GPT-3.5-Turbo),False,0.3577210348777903,,,,
gpt-4o,gpt-4o,outputs/outputs_2,False,False,CoT(GPT-4o),False,0.7263026921355336,,,,
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_3,False,False,CoT(GPT-3.5-Turbo),False,0.3577210348777903,,,,
gpt-4o,gpt-4o,outputs/outputs_3,False,False,CoT(GPT-4o),False,0.7263026921355336,,,,
